Date,Team,Acquired,Relinquished,Notes
2008-02-12,Timberwolves,,• Rashad McCants,placed on IL with sprained right ankle
2008-02-12,Timberwolves,• Mark Madsen,,activated from IL
2008-02-13,Bucks,• Awvee Storey,,activated from IL
2008-02-13,Hawks,,• Josh Childress,placed on IL with hyperextended right knee
2008-02-13,Hawks,• Lorenzen Wright,,activated from IL
2008-02-13,Knicks,,• Jerome James,placed on IL
2008-02-13,Knicks,• Nate Robinson,,activated from IL
2008-02-13,Magic,,• James Augustine,placed on IL
2008-02-13,Magic,• Keyon Dooling,,activated from IL
2008-02-13,Mavericks,,• Jerry Stackhouse,placed on IL with strained right hamstring
2008-02-13,Mavericks,• Nick Fazekas,,activated from IL
2008-02-13,Raptors,,• T.J. Ford,placed on IL with sprained right wrist
2008-02-13,Raptors,• Maceo Baston,,activated from IL
2008-02-13,Timberwolves,,• Mark Madsen,placed on IL
2008-02-13,Timberwolves,• Rashad McCants,,activated from IL
2008-02-13,Warriors,,• Chris Webber,placed on IL with leg injury
2008-02-13,Warriors,• Brandan Wright,,activated from IL
2008-02-19,76ers,,• Calvin Booth,placed on IL
2008-02-19,76ers,• Louis Amundson / Lou Amundson,,activated from IL
2008-02-19,Bobcats,,• Ryan Hollins,placed on IL
2008-02-19,Bobcats,• Derek Anderson,,activated from IL
2008-02-19,Cavaliers,,• Shannon Brown,placed on IL
2008-02-19,Cavaliers,• Daniel Gibson,,activated from IL
2008-02-19,Celtics,,• Brian Scalabrine,placed on IL with strained right groin
2008-02-19,Celtics,• Kendrick Perkins,,activated from IL
2008-02-19,Hawks,• Josh Childress,,activated from IL
2008-02-19,Kings,,• Kenny Thomas,placed on IL
2008-02-19,Kings,,• Tyronn Lue,placed on IL with left calf injury
2008-02-19,Kings,• Francisco Garcia,,activated from IL
2008-02-19,Knicks,,• Wilson Chandler,placed on IL
2008-02-19,Knicks,• Jerome James,,activated from IL
2008-02-19,Rockets,,• Mike James (Lamont),placed on IL
2008-02-19,Rockets,• Luther Head,,activated from IL
2008-02-19,Sonics,,• Kevin Durant,placed on IL with flu
2008-02-19,Sonics,• Mickael Gelabale,,activated from IL
2008-02-19,Timberwolves,,• Michael Doleac,placed on IL
2008-02-19,Timberwolves,• Chris Richard,,activated from IL
2008-02-19,Warriors,,• Marco Belinelli,placed on IL
2008-02-19,Warriors,• Chris Webber,,activated from IL
2008-02-20,76ers,,• Louis Amundson / Lou Amundson,placed on IL
2008-02-20,76ers,• Calvin Booth,,activated from IL
2008-02-20,Bucks,,• Awvee Storey,placed on IL
2008-02-20,Bucks,• Charlie Villanueva,,activated from IL
2008-02-20,Bulls,,• Demetris Nichols,placed on IL
2008-02-20,Bulls,• Luol Deng,,activated from IL
2008-02-20,Grizzlies,,• Mike Miller,placed on IL with back injury
2008-02-20,Hornets,,• Marcus Vinicius Viera de Souza,placed on IL
2008-02-20,Hornets,• Morris Peterson,,activated from IL
2008-02-20,Knicks,,• Jerome James,placed on IL
2008-02-20,Knicks,• Wilson Chandler,,activated from IL
2008-02-20,Nets,,• Keith Van Horn,placed on IL
2008-02-20,Nets,,• Stromile Swift,placed on IL (with flu?)
2008-02-20,Nets,• Jamaal Magloire,,activated from IL
2008-02-20,Suns,• Shaquille O'Neal,,activated from IL
2008-02-20,Warriors,,• Stephen Jackson,placed on IL with sprained left ankle
2008-02-20,Warriors,• Marco Belinelli,,activated from IL
2008-02-21,Sonics,,• Francisco Elson,placed on IL
2008-02-21,Sonics,• Kevin Durant,,activated from IL
2008-02-21,Spurs,,• Kurt Thomas,placed on IL
2008-02-21,Timberwolves,,• Antoine Walker,placed on IL
2008-02-21,Timberwolves,• Theo Ratliff,,activated from IL
2008-02-22,76ers,,• Reggie Evans,placed on IL
2008-02-22,76ers,• Louis Amundson / Lou Amundson,,activated from IL
2008-02-22,Cavaliers,,• Daniel Gibson,placed on IL with sprained left ankle
2008-02-22,Mavericks,,• Antoine Wright,placed on IL
2008-02-22,Mavericks,• Jerry Stackhouse,,activated from IL
2008-02-22,Raptors,,• Darrick Martin,placed on IL
2008-02-22,Raptors,,• Primoz Brezec,placed on IL
2008-02-22,Raptors,• Joey Graham,,activated from IL
2008-02-22,Raptors,• T.J. Ford,,activated from IL
2008-02-22,Sonics,,• Robert Swift,placed on IL with torn meniscus in right knee
2008-02-22,Sonics,• Francisco Elson,,activated from IL
2008-02-22,Warriors,,• Andris Biedrins,placed on IL recovering from surgery to remove appendix
2008-02-22,Warriors,• Patrick O'Bryant,,activated from IL
2008-02-23,76ers,• Reggie Evans,,activated from IL
2008-02-23,Bobcats,,• Gerald Wallace,placed on IL with concussion
2008-02-23,Bobcats,• Ryan Hollins,,activated from IL
2008-02-23,Heat,,• Joel Anthony,placed on IL
2008-02-23,Heat,• Udonis Haslem,,activated from IL
2008-02-23,Hornets,,• Julian Wright,placed on IL
2008-02-24,Bulls,,• Shannon Brown,placed on IL
2008-02-24,Raptors,,• Maceo Baston,placed on IL
2008-02-24,Raptors,• Primoz Brezec,,activated from IL
2008-02-24,Rockets,,• Adam Haluska,placed on IL
2008-02-24,Rockets,,• Gerald Green (b. 1986-01-26),placed on IL
2008-02-24,Suns,,• Alando Tucker,placed on IL
2008-02-25,Bulls,,• Cedric Simmons,placed on IL
2008-02-25,Bulls,• Demetris Nichols,,activated from IL
2008-02-25,Mavericks,,• Eddie Jones,placed on IL with stomach illness
2008-02-25,Mavericks,• Antoine Wright,,activated from IL
2008-02-25,Spurs,• Kurt Thomas,,activated from IL
2008-02-26,Cavaliers,,• Zydrunas Ilgauskas,placed on IL with upper respiratory infection
2008-02-26,Cavaliers,• Anderson Varejao,,activated from IL
2008-02-26,Rockets,,• Bobby Jones (Ray),placed on IL
2008-02-26,Rockets,,• Yao Ming,placed on IL with stress fracture in left foot
2008-02-26,Rockets,• Gerald Green (b. 1986-01-26),,activated from IL
2008-02-26,Sonics,,• Earl Watson,placed on IL with flu
2008-02-26,Timberwolves,,• Greg Buckner,placed on IL
2008-02-26,Warriors,,• Patrick O'Bryant,placed on IL
2008-02-26,Warriors,• Stephen Jackson,,activated from IL
2008-02-27,76ers,,• Jason Smith,placed on IL with sprained left ankle
2008-02-27,76ers,• Louis Amundson / Lou Amundson,,activated from IL
2008-02-27,Cavaliers,,• Kaniel Dickens,placed on IL
2008-02-27,Cavaliers,• Zydrunas Ilgauskas,,activated from IL
2008-02-27,Celtics,,• P.J. Brown,placed on IL
2008-02-27,Celtics,,• Tony Allen,placed on IL with strained right calf (flu per CBC)
2008-02-27,Celtics,• Brian Scalabrine,,activated from IL
2008-02-27,Hornets,,• Bonzi Wells,placed on IL with bruised/sore right Achilles tendon
2008-02-27,Hornets,• Julian Wright,,activated from IL
2008-02-28,Mavericks,,• Antoine Wright,placed on IL
2008-02-28,Mavericks,,• Jamaal Magloire,placed on IL
2008-02-28,Mavericks,• Eddie Jones,,activated from IL
2008-02-28,Nets,,• Maurice Ager,placed on IL
2008-02-28,Nets,• Devin Harris,,activated from IL
2008-02-28,Nets,• Stromile Swift,,activated from IL
2008-02-29,76ers,• Shavlik Randolph,,activated from IL
2008-02-29,Blazers,,• Josh McRoberts,placed on IL
2008-02-29,Blazers,• James Jones (b),,activated from IL
2008-02-29,Bulls,,• Demetris Nichols,placed on IL
2008-02-29,Bulls,,• Thabo Sefolosha,placed on IL with sore groin
2008-02-29,Bulls,• Cedric Simmons,,activated from IL
2008-02-29,Bulls,• Shannon Brown,,activated from IL
2008-02-29,Kings,,• Lorenzen Wright,placed on IL
2008-02-29,Kings,• Kenny Thomas,,activated from IL
2008-02-29,Mavericks,,• Eddie Jones,placed on IL with left knee tendinitis
2008-02-29,Mavericks,• Antoine Wright,,activated from IL
2008-02-29,Nuggets,• Chucky Atkins,,activated from IL
2008-02-29,Rockets,,• Gerald Green (b. 1986-01-26),placed on IL
2008-02-29,Rockets,• Bobby Jones (Ray),,activated from IL
2008-02-29,Sonics,,• Adrian Griffin,placed on IL
2008-02-29,Sonics,• Earl Watson,,activated from IL
2008-02-29,Timberwolves,,• Kirk Snyder,placed on IL
2008-02-29,Timberwolves,• Mark Madsen,,activated from IL
2008-02-29,Warriors,,• Marco Belinelli,placed on IL
2008-02-29,Warriors,• Patrick O'Bryant,,activated from IL
2008-03-01,76ers,,• Kevin Ollie,placed on IL with left Achilles tendinitis
2008-03-01,76ers,• Jason Smith,,activated from IL
2008-03-01,Magic,,• Jameer Nelson,placed on IL with strained hamstring
2008-03-01,Magic,,• Keyon Dooling,placed on IL with sprained left foot
2008-03-01,Magic,• James Augustine,,activated from IL
2008-03-01,Magic,• Marcin Gortat,,activated from IL
2008-03-02,Cavaliers,,• Zydrunas Ilgauskas,placed on IL with strained back
2008-03-02,Celtics,,• Gabe Pruitt,placed on IL
2008-03-02,Celtics,• Tony Allen,,activated from IL
2008-03-02,Hornets,,• Julian Wright,placed on IL
2008-03-02,Hornets,• Bonzi Wells,,activated from IL
2008-03-02,Mavericks,• Jamaal Magloire,,activated from IL
2008-03-02,Raptors,,• Chris Bosh,placed on IL with sore right knee
2008-03-02,Raptors,• Maceo Baston,,activated from IL
2008-03-02,Timberwolves,,• Marko Jaric,placed on IL with right thigh/knee injury
2008-03-02,Timberwolves,• Kirk Snyder,,activated from IL
2008-03-03,76ers,,• Shavlik Randolph,placed on IL
2008-03-03,76ers,• Kevin Ollie,,activated from IL
2008-03-03,Hornets,,• Bonzi Wells,placed on IL with sore right Achilles tendon
2008-03-03,Hornets,• Julian Wright,,activated from IL
2008-03-03,Knicks,,• Zach Randolph,placed on IL with bruised right foot
2008-03-03,Knicks,• Randolph Morris,,activated from IL
2008-03-04,Kings,,• Kenny Thomas,placed on IL
2008-03-04,Kings,• Lorenzen Wright,,activated from IL
2008-03-04,Magic,,• James Augustine,placed on IL
2008-03-04,Magic,• Jameer Nelson,,activated from IL
2008-03-04,Nets,,• Bostjan Nachbar,placed on IL with strained left hip flexor
2008-03-04,Nets,• Maurice Ager,,activated from IL
2008-03-04,Pistons,,• Theo Ratliff,placed on IL
2008-03-04,Suns,,• Eric Piatkowski,placed on IL
2008-03-04,Timberwolves,,• Rashad McCants,placed on IL with illness
2008-03-04,Timberwolves,• Greg Buckner,,activated from IL
2008-03-04,Timberwolves,• Marko Jaric,,activated from IL
2008-03-04,Warriors,,• Chris Webber,placed on IL with sore left knee
2008-03-04,Warriors,• Marco Belinelli,,activated from IL
2008-03-05,Bucks,,• Yi Jianlian / Jianlian Yi,placed on IL with sprained left ankle
2008-03-05,Bucks,• Awvee Storey,,activated from IL
2008-03-05,Bucks,• Ramon Sessions,,activated from IL
2008-03-05,Celtics,,• Scot Pollard,placed on IL with left ankle injury
2008-03-05,Celtics,• P.J. Brown,,activated from IL
2008-03-05,Grizzlies,,• Andre Brown,placed on IL
2008-03-05,Grizzlies,• Mike Miller,,activated from IL
2008-03-05,Hornets,,• Chris Andersen,placed on IL
2008-03-05,Kings,,• Kevin Martin,placed on IL with thumb injury
2008-03-05,Kings,• Kenny Thomas,,activated from IL
2008-03-05,Timberwolves,,• Corey Brewer,placed on IL with bruised thigh
2008-03-05,Timberwolves,• Rashad McCants,,activated from IL
2008-03-06,Mavericks,,• Jamaal Magloire,placed on IL
2008-03-06,Mavericks,,• Tyronn Lue,placed on IL with strained left calf
2008-03-06,Mavericks,• Antoine Wright,,activated from IL
2008-03-06,Pacers,,• Ike Diogu,placed on IL
2008-03-07,Hornets,,• David West,placed on IL with sprained left ankle
2008-03-07,Hornets,• Chris Andersen,,activated from IL
2008-03-07,Kings,,• Ron Artest / Metta World Peace,placed on IL with sore right foot
2008-03-07,Kings,• Kevin Martin,,activated from IL
2008-03-07,Pistons,,• Rasheed Wallace,placed on IL with sprained left ankle
2008-03-07,Pistons,• Theo Ratliff,,activated from IL
2008-03-07,Timberwolves,,• Michael Doleac,placed on IL
2008-03-07,Timberwolves,• Corey Brewer,,activated from IL
2008-03-07,Warriors,• Andris Biedrins,,activated from IL
2008-03-08,Heat,,• Dorell Wright,placed on IL recovering from surgery on left knee to repair torn meniscus
2008-03-08,Heat,• Daequan Cook,,activated from IL
2008-03-08,Heat,• Joel Anthony,,activated from IL
2008-03-08,Magic,,• Marcin Gortat,placed on IL
2008-03-08,Magic,• Keyon Dooling,,activated from IL
2008-03-08,Mavericks,,• Juwan Howard,placed on IL
2008-03-08,Mavericks,• Jamaal Magloire,,activated from IL
2008-03-08,Nets,,• Maurice Ager,placed on IL
2008-03-08,Nets,• Bostjan Nachbar,,activated from IL
2008-03-08,Pacers,,• David Harrison,placed on IL
2008-03-08,Pacers,• Ike Diogu,,activated from IL
2008-03-08,Rockets,,• Carl Landry,placed on IL with left knee injury
2008-03-08,Timberwolves,,• Sebastian Telfair,placed on IL with ankle injury
2008-03-08,Timberwolves,• Michael Doleac,,activated from IL
2008-03-09,76ers,,• Louis Amundson / Lou Amundson,placed on IL
2008-03-09,76ers,• Shavlik Randolph,,activated from IL
2008-03-09,Kings,• Kenny Thomas,,placed on IL
2008-03-09,Kings,• Ron Artest / Metta World Peace,,activated from IL
2008-03-10,Celtics,,• Brian Scalabrine,placed on IL
2008-03-10,Heat,,• Dwyane Wade,placed on IL with sore left knee
2008-03-10,Knicks,,• Eddy Curry,placed on IL with torn cartilage in right knee
2008-03-10,Knicks,• Zach Randolph,,activated from IL
2008-03-10,Mavericks,,• Devean George,placed on IL with back spasms
2008-03-11,Bulls,,• Chris Duhon,placed on IL with viris
2008-03-11,Bulls,• Thabo Sefolosha,,activated from IL
2008-03-11,Pacers,,• Andre Owens,placed on IL
2008-03-11,Pacers,• David Harrison,,activated from IL
2008-03-12,76ers,,• Willie Green,placed on IL with strained lower back
2008-03-12,76ers,• Louis Amundson / Lou Amundson,,activated from IL
2008-03-12,Bobcats,• Gerald Wallace,,activated from IL
2008-03-12,Cavaliers,,• Eric Snow,placed on IL with sore left knee
2008-03-12,Cavaliers,• Aleksandar Pavlovic / Sasha Pavlovic,,activated from IL
2008-03-12,Hornets,,• Chris Andersen,placed on IL
2008-03-12,Hornets,,• Rasual Butler,placed on IL
2008-03-12,Hornets,• Bonzi Wells,,activated from IL
2008-03-12,Hornets,• David West,,activated from IL
2008-03-12,Mavericks,,• Jose Juan Barea / Jose Barea / J.J. Barea,placed on IL
2008-03-12,Mavericks,• Tyronn Lue,,activated from IL
2008-03-12,Pistons,,• Walter Herrmann,placed on IL
2008-03-12,Pistons,• Rasheed Wallace,,activated from IL
2008-03-12,Sonics,,• Nick Collison,placed on IL with sore back
2008-03-12,Sonics,• Adrian Griffin,,activated from IL
2008-03-12,Warriors,• Marco Belinelli,,activated from IL
2008-03-14,Sonics,,• Adrian Griffin,placed on IL
2008-03-14,Sonics,,• Francisco Elson,placed on IL with strained MCL in right knee
2008-03-14,Sonics,• Mouhamed Sene / Saer Sene,,activated from IL
2008-03-14,Sonics,• Nick Collison,,activated from IL
2008-03-15,76ers,• Willie Green,,activated from IL
2008-03-15,Bucks,,• Andrew Bogut,placed on IL with bruised thigh
2008-03-15,Bucks,• Maurice Williams / Mo Williams,,activated from IL
2008-03-15,Celtics,,• Ray Allen,placed on IL with bruised left heel
2008-03-15,Celtics,• Brian Scalabrine,,activated from IL
2008-03-15,Grizzlies,,• Darko Milicic,placed on IL with sore right foot
2008-03-15,Grizzlies,• Andre Brown,,activated from IL
2008-03-15,Nets,,• Nenad Krstic,placed on IL with upper respiratory infection
2008-03-15,Nets,• Maurice Ager,,activated from IL
2008-03-15,Suns,• Eric Piatkowski,,activated from IL
2008-03-16,Cavaliers,• Zydrunas Ilgauskas,,activated from IL
2008-03-16,Hornets,,• David West,placed on IL with sprained right ankle
2008-03-16,Hornets,• Chris Andersen,,activated from IL
2008-03-16,Mavericks,,• Jamaal Magloire,placed on IL
2008-03-16,Mavericks,• Devean George,,activated from IL
2008-03-16,Raptors,,• Primoz Brezec,placed on IL with groin injury
2008-03-16,Raptors,• Darrick Martin,,activated from IL
2008-03-17,Bulls,• Chris Duhon,,activated from IL
2008-03-17,Bulls,• Demetris Nichols,,activated from IL
2008-03-17,Grizzlies,,• Andre Brown,placed on IL
2008-03-17,Grizzlies,• Darko Milicic,,activated from IL
2008-03-18,Bucks,,• Jake Voskuhl,placed on IL
2008-03-18,Bucks,• Yi Jianlian / Jianlian Yi,,activated from IL
2008-03-19,Hornets,,• Chris Andersen,placed on IL
2008-03-19,Pacers,,• Danny Granger,placed on IL with sprained right wrist
2008-03-19,Pacers,• Andre Owens,,activated from IL
2008-03-19,Raptors,,• Darrick Martin,placed on IL
2008-03-19,Raptors,• Chris Bosh,,activated from IL
2008-03-19,Sonics,,• Mickael Gelabale,placed on IL with sprained right knee
2008-03-19,Sonics,• Adrian Griffin,,activated from IL
2008-03-19,Warriors,,• Austin Croshere,placed on IL with groin injury
2008-03-19,Warriors,• Kosta Perovic,,activated from IL
2008-03-20,Celtics,,• Tony Allen,placed on IL with bruised lower back
2008-03-20,Celtics,• Ray Allen,,activated from IL
2008-03-21,76ers,,• Louis Amundson / Lou Amundson,placed on IL
2008-03-21,76ers,• Shavlik Randolph,,activated from IL
2008-03-21,Nets,,• Maurice Ager,placed on IL
2008-03-21,Nets,• Nenad Krstic,,activated from IL
2008-03-21,Pacers,,• Andre Owens,placed on IL
2008-03-21,Pacers,• Danny Granger,,activated from IL
2008-03-21,Rockets,,• Loren Woods,placed on IL
2008-03-21,Rockets,• Carl Landry,,activated from IL
2008-03-22,Bucks,,• Ramon Sessions,placed on IL
2008-03-22,Bucks,• Andrew Bogut,,activated from IL
2008-03-22,Rockets,,• Aaron Brooks,placed on IL
2008-03-22,Rockets,• Loren Woods,,activated from IL
2008-03-23,Warriors,,• Mickael Pietrus,placed on IL with strained groin
2008-03-23,Warriors,• Austin Croshere,,activated from IL
2008-03-24,Bucks,• Ramon Sessions,,activated from IL
2008-03-24,Celtics,• Tony Allen,,activated from IL
2008-03-24,Nets,,• Stromile Swift,placed on IL
2008-03-24,Nets,• Maurice Ager,,activated from IL
2008-03-24,Pistons,• Lindsey Hunter,,activated from IL
2008-03-24,Sonics,• Francisco Elson,,activated from IL
2008-03-25,Hornets,,• Hilton Armstrong,placed on IL
2008-03-25,Hornets,• Chris Andersen,,activated from IL
2008-03-25,Mavericks,,• Dirk Nowitzki,placed on IL with high left ankle sprain
2008-03-25,Mavericks,• Jamaal Magloire,,activated from IL
2008-03-25,Spurs,,• Brent Barry,placed on IL with calf injury
2008-03-26,76ers,,• Shavlik Randolph,placed on IL
2008-03-26,76ers,• Louis Amundson / Lou Amundson,,activated from IL
