Date,Team,Acquired,Relinquished,Notes
2011-04-03,Hornets,• Didier Ilunga-Mbenga / Didier Mbenga / D.J. Mbenga,,activated from IL
2011-04-03,Magic,,• Ryan Anderson,placed on IL (out for season)
2011-04-03,Mavericks,,• Tyson Chandler,placed on IL with sore back
2011-04-03,Nuggets,,• Chris Andersen,placed on IL with sprained right ankle
2011-04-03,Nuggets,• Kosta Koufos,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2011-04-03,Pistons,,• DaJuan Summers,placed on IL
2011-04-03,Pistons,• Tracy McGrady,,activated from IL
2011-04-03,Raptors,,• Andrea Bargnani,placed on IL with sore right ankle
2011-04-03,Raptors,• Joey Dorsey,,activated from IL
2011-04-05,76ers,,• Louis Williams / Lou Williams,placed on IL with strained right hamstring (out for season)
2011-04-05,Bulls,,• Brian Scalabrine,placed on IL
2011-04-05,Bulls,• Joakim Noah,,activated from IL
2011-04-05,Celtics,,• Shaquille O'Neal,placed on IL with strained right calf muscle
2011-04-05,Celtics,,• Von Wafer,placed on IL with strained right calf
2011-04-05,Celtics,• Nenad Krstic,,activated from IL
2011-04-05,Celtics,• Troy Murphy,,activated from IL
2011-04-05,Clippers,,• Ryan Gomes,placed on IL with knee injury (out for season)
2011-04-05,Clippers,• Chris Kaman,,activated from IL
2011-04-05,Hawks,,• Josh Smith,placed on IL with swelling in right knee / sprained right knee
2011-04-05,Hawks,• Josh Powell,,activated from IL
2011-04-05,Knicks,,• Roger Mason Jr.,placed on IL
2011-04-05,Knicks,• Ronny Turiaf,,activated from IL
2011-04-05,Nuggets,,• Arron Afflalo,placed on IL with hamstring injury
2011-04-05,Nuggets,• Melvin Ely,,activated from IL
2011-04-05,Pistons,,• Charlie Villanueva,placed on IL with sore back
2011-04-05,Pistons,• DaJuan Summers,,activated from IL
2011-04-05,Raptors,,• Leandro Barbosa,placed on IL with sore right pinky finger (out for season)
2011-04-05,Raptors,• Andrea Bargnani,,activated from IL
2011-04-05,Spurs,,• James Anderson,placed on IL
2011-04-05,Spurs,• Danny Green,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2011-04-05,Timberwolves,,• Darko Milicic,placed on IL with sprained left ankle
2011-04-06,Heat,,• Dwyane Wade,placed on IL with bruised right thigh
2011-04-06,Heat,• Jamaal Magloire,,activated from IL
2011-04-06,Nets,,• Deron Williams,placed on IL with sore right wrist (out for season)
2011-04-06,Nets,• Damion James,,activated from IL
2011-04-06,Pistons,,• Ben Wallace,placed on IL with sore right knee (out for season)
2011-04-06,Pistons,• Charlie Villanueva,,activated from IL
2011-04-06,Raptors,,• Andrea Bargnani,placed on IL with sore right ankle (out for season)
2011-04-06,Raptors,• Jose Calderon,,activated from IL
2011-04-06,Timberwolves,,• Kevin Love,placed on IL with strained left groin (out for season)
2011-04-06,Timberwolves,• Darko Milicic,,activated from IL
2011-04-07,Jazz,,• Raja Bell,placed on IL with sprained right foot (out for season)
2011-04-07,Jazz,• Devin Harris,,activated from IL
2011-04-08,Bucks,,• Andrew Bogut,placed on IL with loose particles and scar tissue in right elbow (out for season)
2011-04-08,Bucks,,• Chris Douglas-Roberts,placed on IL
2011-04-08,Bucks,• Ersan Ilyasova,,activated from IL
2011-04-08,Bucks,• Jon Brockman,,activated from IL
2011-04-08,Cavaliers,• Semih Erden,,activated from IL
2011-04-08,Celtics,,• Jermaine O'Neal,placed on IL for rest
2011-04-08,Celtics,• Avery Bradley,,activated from IL
2011-04-08,Hawks,,• Jason Collins,placed on IL with sprained left ankle (out for season)
2011-04-08,Hawks,• Pape Sy,,activated from IL
2011-04-08,Heat,,• Jamaal Magloire,placed on IL
2011-04-08,Heat,• Dwyane Wade,,activated from IL
2011-04-08,Knicks,,• Amare Stoudemire / Amar'e Stoudemire,placed on IL with sprained ankle
 Date, Team, Acquired, Relinquished, Notes
2011-04-08,Knicks,• Roger Mason Jr.,,activated from IL
2011-04-08,Mavericks,,• Jason Kidd,placed on IL for rest
2011-04-08,Mavericks,• Tyson Chandler,,activated from IL
2011-04-09,Cavaliers,,• Samardo Samuels,placed on IL with strained left groin (out for season)
2011-04-09,Spurs,,• Antonio McDyess,placed on IL for rest
2011-04-09,Spurs,• James Anderson,,activated from IL
2011-04-10,Celtics,,• Avery Bradley,placed on IL
2011-04-10,Celtics,• Jermaine O'Neal,,activated from IL
2011-04-10,Heat,,• Erick Dampier,placed on IL with knee injury / rest
2011-04-10,Heat,• Jamaal Magloire,,activated from IL
2011-04-10,Mavericks,,• Ian Mahinmi,placed on IL
2011-04-10,Mavericks,• Jason Kidd,,activated from IL
2011-04-10,Pacers,,• James Posey,placed on IL
2011-04-10,Pacers,• T.J. Ford,,activated from IL
2011-04-10,Thunder,,• Robert Vaden,placed on IL
2011-04-10,Rockets,,• Marcus Cousin (Lynn),placed on IL
2011-04-11,76ers,,• Andre Iguodala,placed on IL with right knee tendinitis (out for season)
2011-04-11,76ers,• Darius Songaila,,activated from IL
2011-04-11,Celtics,,• Kevin Garnett,placed on IL for rest (out for season)
2011-04-11,Celtics,,• Rajon Rondo,placed on IL for rest
2011-04-11,Celtics,• Avery Bradley,,activated from IL
2011-04-11,Celtics,• Von Wafer,,activated from IL
2011-04-11,Hawks,,• Pape Sy,placed on IL
2011-04-11,Hawks,• Josh Smith,,activated from IL
2011-04-11,Mavericks,,• Brendan Haywood,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2011-04-11,Mavericks,• Ian Mahinmi,,activated from IL
2011-04-11,Nuggets,,• Timofey Mozgov,placed on IL with sprained left knee and ankle
2011-04-11,Nuggets,,• Wilson Chandler,placed on IL with sore left ankle
2011-04-11,Nuggets,• Arron Afflalo,,activated from IL
2011-04-11,Nuggets,• Chris Andersen,,activated from IL
2011-04-11,Raptors,,• Linas Kleiza,placed on IL recovering from microfracture surgery on right knee to repair cartilage damage (out for season)
2011-04-11,Raptors,• Solomon Alabi,,activated from IL
2011-04-11,Hawks,,• Magnum Rolle,placed on IL
2011-04-11,Rockets,• Hasheem Thabeet,,activated from IL
2011-04-12,Blazers,,• Luke Babbitt,placed on IL
2011-04-12,Spurs,,• Emanuel Ginobili / Manu Ginobili,placed on IL for rest
2011-04-12,Spurs,• Chris Quinn,,activated from IL
2011-04-13,Blazers,,• Nicolas Batum,placed on IL for rest
2011-04-13,Blazers,• Luke Babbitt,,activated from IL
2011-04-13,Clippers,,• Chris Kaman,placed on IL with sprained right knee (out for season)
2011-04-13,Clippers,• Willie Warren,,activated from IL
2011-04-13,Hawks,,• Hilton Armstrong,placed on IL
2011-04-13,Hawks,• Pape Sy,,activated from IL
2011-04-13,Knicks,,• Carmelo Anthony,placed on IL for rest
2011-04-13,Knicks,• Amare Stoudemire / Amar'e Stoudemire,,activated from IL
2011-04-13,Lakers,,• Andrew Bynum,placed on IL with hyperextended right knee (out for season)
2011-04-13,Lakers,,• Matt Barnes,placed on IL with sore right knee (out for season)
2011-04-13,Mavericks,• Brendan Haywood,,activated from IL
2011-04-13,Nuggets,,• Nene / Nene Hilario / Maybyner Hilario,placed on IL for groin injury / rest (out for season)
2011-04-13,Nuggets,• Wilson Chandler,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2011-04-13,Pacers,,• Danny Granger,placed on IL for rest
2011-04-13,Pacers,• James Posey,,activated from IL
2011-04-13,Spurs,,• Chris Quinn,placed on IL (out for season)
2011-04-13,Spurs,,• James Anderson,placed on IL
2011-04-13,Spurs,• Antonio McDyess,,activated from IL
2011-04-13,Spurs,• Emanuel Ginobili / Manu Ginobili,,activated from IL
2011-04-13,Thunder,,• Nick Collison,placed on IL (out for season)
2011-04-13,Thunder,• Byron Mullens / B.J. Mullens,,activated from IL
2011-04-13,Lakers,• Derrick Caracter,,activated from IL
2011-04-16,76ers,,• Craig Brackins,placed on IL
2011-04-16,76ers,,• Darius Songaila,placed on IL
2011-04-16,76ers,,• Jason Kapono,placed on IL
2011-04-16,Blazers,,• Luke Babbitt,placed on IL
2011-04-16,Bulls,,• Jannero Pargo,placed on IL
2011-04-16,Bulls,,• John Lucas III,placed on IL
2011-04-16,Hawks,,• Pape Sy,placed on IL
2011-04-16,Magic,,• Daniel Orton,placed on IL with surgery on left knee (out for season)
2011-04-16,Mavericks,,• Rodrigue Beaubois,placed on IL with sprained left foot
2011-04-16,Pacers,,• James Posey,placed on IL
2011-04-17,Celtics,,• Avery Bradley,placed on IL
2011-04-17,Celtics,,• Carlos Arroyo,placed on IL
2011-04-17,Knicks,,• Derrick Brown,placed on IL
2011-04-17,Lakers,,• Derrick Caracter,placed on IL
2011-04-17,Lakers,,• Steve Blake,placed on IL with chicken pox
2011-04-17,Nuggets,,• Arron Afflalo,placed on IL with hamstring injury
 Date, Team, Acquired, Relinquished, Notes
2011-04-17,Nuggets,,• Melvin Ely,placed on IL
2011-04-17,Spurs,,• Emanuel Ginobili / Manu Ginobili,placed on IL with sprained right ankle (P) / elbow injury (CBC)
2011-04-17,Thunder,,• Byron Mullens / B.J. Mullens,placed on IL
2011-04-17,Thunder,,• Cole Aldrich,placed on IL
2011-04-19,Hawks,,• Etan Thomas,placed on IL
2011-04-19,Hawks,• Hilton Armstrong,,activated from IL
2011-04-19,Knicks,,• Chauncey Billups,placed on IL with strained left knee
2011-04-19,Knicks,• Derrick Brown,,activated from IL
2011-04-20,Lakers,,• Trey Johnson,placed on IL
2011-04-20,Lakers,• Steve Blake,,activated from IL
2011-04-20,Spurs,• Emanuel Ginobili / Manu Ginobili,,activated from IL
2011-04-23,Nuggets,,• Timofey Mozgov,placed on IL
2011-04-23,Nuggets,• Arron Afflalo,,activated from IL
2011-04-24,Hawks,,• Damien Wilkins,placed on IL
2011-04-24,Hawks,• Etan Thomas,,activated from IL
2011-04-24,Knicks,• Chauncey Billups,,activated from IL
2011-04-26,Hawks,,• Etan Thomas,placed on IL
2011-04-26,Hawks,• Damien Wilkins,,activated from IL
2011-04-26,Lakers,,• Theo Ratliff,placed on IL
2011-04-26,Lakers,• Trey Johnson,,activated from IL
2011-04-28,Mavericks,,• Corey Brewer,placed on IL
2011-04-28,Mavericks,• Rodrigue Beaubois,,activated from IL
2011-05-01,Celtics,,• Carlos Arroyo,placed on IL
2011-05-01,Celtics,• Aleksandar Pavlovic / Sasha Pavlovic,,activated from IL
2011-05-02,Hawks,,• Kirk Hinrich,placed on IL with strained right hamstring (out for season)
 Date, Team, Acquired, Relinquished, Notes
2011-05-02,Hawks,• Pape Sy,,activated from IL
2011-05-02,Mavericks,,• Rodrigue Beaubois,placed on IL
2011-05-02,Mavericks,• Corey Brewer,,activated from IL
2011-05-07,Celtics,• Shaquille O'Neal,,activated from IL
2011-05-09,Heat,,• Jamaal Magloire,placed on IL
2011-05-09,Heat,• Udonis Haslem,,activated from IL
2011-05-11,Celtics,,• Shaquille O'Neal,placed on IL (out for season)
2011-05-11,Celtics,• Troy Murphy,,activated from IL
2011-05-15,Heat,,• Zydrunas Ilgauskas,placed on IL
2011-05-15,Heat,• Jamaal Magloire,,activated from IL
2011-05-22,Heat,,• Jamaal Magloire,placed on IL
2011-05-22,Heat,• Zydrunas Ilgauskas,,activated from IL
2011-05-26,Bulls,,• Omer Asik,placed on IL with stress fracture in left fibula (out for season)
2011-05-26,Bulls,• Brian Scalabrine,,activated from IL
2011-05-31,Heat,,• Zydrunas Ilgauskas,placed on IL
2011-05-31,Heat,• Erick Dampier,,activated from IL
2011-06-05,Mavericks,,• Brendan Haywood,placed on IL with strained right hip flexor
2011-06-05,Mavericks,• Rodrigue Beaubois,,activated from IL
2011-06-07,Mavericks,,• Rodrigue Beaubois,placed on IL
2011-06-07,Mavericks,• Brendan Haywood,,activated from IL
2011-06-09,Mavericks,,• Brendan Haywood,placed on IL with strained right hip flexor (out for season)
2011-06-09,Mavericks,• Rodrigue Beaubois,,activated from IL
2011-12-25,Celtics,,• Jeff Green,placed on IL with heart condition (out for season)
2011-12-25,Celtics,,• Mickael Pietrus,placed on IL with right knee injury
2011-12-25,Celtics,,• Paul Pierce,placed on IL with bone bruise in right heel
 Date, Team, Acquired, Relinquished, Notes
2011-12-25,Clippers,,• Chris Wright,placed on IL
2011-12-25,Heat,,• Eddy Curry,placed on IL with strained left hip flexor
2011-12-25,Heat,,• Mike Miller,placed on IL recovering from surgery to repair hernia
2011-12-25,Knicks,,• Baron Davis,placed on IL with back injury
2011-12-25,Lakers,,• Darius Morris,placed on IL
2011-12-25,Lakers,,• Derrick Caracter,placed on IL recovering from surgery on left knee to repair torn menuscus
2011-12-25,Magic,,• Daniel Orton,placed on IL
2011-12-25,Magic,,• DeAndre Liggins,placed on IL with foot injury
2011-12-25,Mavericks,,• Sean Williams,placed on IL
2011-12-25,Thunder,,• Lazar Hayward,placed on IL
2011-12-25,Thunder,,• Ryan Reid,placed on IL
2011-12-26,76ers,,• Lavoy Allen,placed on IL
2011-12-26,Blazers,,• Armon Johnson,placed on IL
2011-12-26,Blazers,,• Greg Oden,placed on IL recovering from surgery on left knee
2011-12-26,Bobcats,,• Eduardo Najera,placed on IL recovering from surgery on left knee to repair torn cartilage
2011-12-26,Bobcats,,• Reggie Williams,placed on IL with surrgery on left knee to repair torn meniscus
2011-12-26,Bucks,,• Luc Richard Mbah a Moute / Luc Mbah a Moute,placed on IL with patellar tendinitis in right knee
2011-12-26,Bucks,,• Tobias Harris,placed on IL with dehydration
2011-12-26,Cavaliers,,• Mychel Thompson,placed on IL
2011-12-26,Cavaliers,,• Semih Erden,placed on IL with left thumb injury
2011-12-26,Grizzlies,,• Darrell Arthur,placed on IL with ruptured right Achilles tendon (out for season)
2011-12-26,Grizzlies,,• Xavier Henry,placed on IL
2011-12-26,Hornets,,• DaJuan Summers,placed on IL with hyperextended right knee
2011-12-26,Hornets,,• Gustavo Ayon,placed on IL
2011-12-26,Kings,,• Hassan Whiteside,placed on IL recovering from surgery on left knee to repair torn patella tendon
 Date, Team, Acquired, Relinquished, Notes
2011-12-26,Mavericks,,• Brandan Wright,placed on IL
2011-12-26,Mavericks,• Sean Williams,,activated from IL
2011-12-26,Nets,,• Brook Lopez,placed on IL recovering from surgery on right foot to repair stress fracture
2011-12-26,Nuggets,,• Jordan Hamilton,placed on IL
2011-12-26,Nuggets,,• Julyan Stone,placed on IL
2011-12-26,Pacers,,• Jeff Foster,placed on IL with back injury
2011-12-26,Pacers,,• Jeff Pendergraph / Jeff Ayres,placed on IL with sprained right knee
2011-12-26,Raptors,,• Aaron Gray,placed on IL with irregular heartbeat
2011-12-26,Raptors,,• Linas Kleiza,placed on IL recovering from microfracture surgery on right knee to repair cartilage damage
2011-12-26,Rockets,,• Hasheem Thabeet,placed on IL
2011-12-26,Rockets,,• Patrick Patterson,placed on IL with right ankle injury
2011-12-26,Spurs,,• Gary Neal,placed on IL recovering from appendectomy
2011-12-26,Timberwolves,,• Brad Miller,placed on IL recovering from surgery on left knee
2011-12-26,Timberwolves,,• Martell Webster,placed on IL recovering from surgery on back
2011-12-26,Wizards,,• Hamady Ndiaye / Hamady N'Diaye,placed on IL
2011-12-26,Wizards,,• Jan Vesely,placed on IL with hip injury
2011-12-27,Hawks,,• Donald Sloan,placed on IL
2011-12-27,Hawks,,• Kirk Hinrich,placed on IL recovering from surgery on left shoulder
2011-12-28,Clippers,• Chris Wright,,activated from IL
2011-12-28,Knicks,,• Iman Shumpert,placed on IL with sprained MCL in right knee
2011-12-28,Thunder,,• Royal Ivey,placed on IL
2011-12-28,Thunder,• Lazar Hayward,,activated from IL with throat injury
2011-12-28,Warriors,,• Stephen Curry,placed on IL with sprained right ankle
2011-12-28,Wizards,,• Maurice Evans,placed on IL with knee injury
2011-12-28,Wizards,• Hamady Ndiaye / Hamady N'Diaye,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2011-12-29,Rockets,,• Jeff Adrien,placed on IL
2011-12-29,Rockets,• Hasheem Thabeet,,activated from IL
2011-12-30,Celtics,,• Chris Wilcox,placed on IL
2011-12-30,Celtics,• Paul Pierce,,activated from IL
2011-12-30,Magic,,• Jameer Nelson,placed on IL with strained neck
2011-12-30,Magic,• Daniel Orton,,activated from IL
2011-12-30,Rockets,,• Hasheem Thabeet,placed on IL
2011-12-30,Suns,,• Michael Redd,placed on IL
2011-12-31,Warriors,• Stephen Curry,,activated from IL
2012-01-01,Hornets,• Gustavo Ayon,,activated from IL
2012-01-01,Kings,,• DeMarcus Cousins,placed on IL
2012-01-01,Kings,• Hassan Whiteside,,activated from IL
2012-01-01,Magic,,• Daniel Orton,placed on IL
2012-01-01,Magic,• Jameer Nelson,,activated from IL
2012-01-01,Nuggets,,• DeMarre Carroll,placed on IL
2012-01-01,Nuggets,• Jordan Hamilton,,activated from IL
2012-01-01,Wizards,• Maurice Evans,,activated from IL
2012-01-01,Grizzlies,• Xavier Henry,,activated from IL
2012-01-01,Wizards,,• Hamady Ndiaye / Hamady N'Diaye,placed on IL
2012-01-02,Bucks,• Luc Richard Mbah a Moute / Luc Mbah a Moute,,activated from IL
2012-01-02,Celtics,,• Jermaine O'Neal,placed on IL with sore left hamstring
2012-01-02,Celtics,• Chris Wilcox,,activated from IL
2012-01-02,Nets,,• Kris Humphries,placed on IL with sore left shoulder
2012-01-02,Nets,• Jordan Williams,,activated from IL
2012-01-02,Nuggets,,• Nene / Nene Hilario / Maybyner Hilario,placed on IL with bruised left heel
 Date, Team, Acquired, Relinquished, Notes
2012-01-02,Nuggets,• Julyan Stone,,activated from IL
2012-01-02,Warriors,,• David Lee,placed on IL with illness
2012-01-02,Wizards,,• Ronny Turiaf,placed on IL with broken left hand
2012-01-02,Wizards,• Jan Vesely,,activated from IL
2012-01-02,Spurs,• Gary Neal,,activated from IL
2012-01-03,Grizzlies,,• Zach Randolph,placed on IL with torn MCL in right knee
2012-01-03,Kings,,• Hassan Whiteside,placed on IL
2012-01-03,Kings,,• Tyler Honeycutt,placed on IL
2012-01-03,Kings,• DeMarcus Cousins,,activated from IL
2012-01-03,Lakers,,• Josh McRoberts,placed on IL with toe injury
2012-01-03,Lakers,• Darius Morris,,activated from IL
